PostingID|Sponsor|StudyTitle|Disorder|Phase|LinkToSponsorStudyRegistry|LinkToClinicalTrials|drug_cui|drug_names
3427|GSK|A 24-week Study to Evaluate the Efficacy and Safety of Fluticasone Furoate/Vilanterol Inhalation Powder Delivered Once Daily via a Dry Powder Inhaler Compared with Placebo in Subjects of Asian Ancestry with Chronic Obstructive Pulmonary Disease|Pulmonary Disease, Chronic Obstructive|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=113684|http://clinicaltrials.gov/show/NCT01376245|[C1948374, C2935023]|[fluticasone furoate, vilanterol]
3428|GSK|A 12-Week Study to Evaluate the 24-Hour Pulmonary Function Profile of Fluticasone Furoate/Vilanterol (FF/VI) Inhalation Powder 100/25 mcg Once Daily Compared with Fluticasone Propionate/Salmeterol Inhalation Powder 250/50 mcg Twice Daily in Subjects with Chronic Obstructive Pulmonary Disease (COPD)|Pulmonary Disease, Chronic Obstructive|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=116974|http://clinicaltrials.gov/show/NCT01706328|[C1948374, C2935023]|[fluticasone furoate, vilanterol]
3429|GSK|An open-label, randomised, replicate, six-way crossover, single dose study to determine the bioequivalence of fluticasone furoate (FF) inhalation powder (single strip configuration) compared with FF inhalation powder (two strip configuration) and compared with FF / vilanterol (VI) inhalation powder administered via the novel dry powder inhaler.|Asthma|Phase 1|https://www.gsk-studyregister.com/en/trial-details/?id=115440|http://clinicaltrials.gov/show/NCT01485445|[C1948374, C3700389]|[fluticasone furoate, vilanterol and fluticasone furoate]
3430|GSK|A multicenter, multinational, randomized, double-blind study to compare the efficacy and safety of fondaparinux sodium (Org31540/SR90107A) with dalteparin (Fragmin) in the prevention of venous thromboembolic events in high-risk abdominal surgery (PEGASUS)|Secondary prevention of Thromboembolic events; Thrombosis, Venous|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=EFC3557|nan|[C1099664]|[fondaparinux sodium]
3431|GSK|A multicenter, multinational, randomized, double-blind study of fondaparinux sodium (Org31540/SR90107A) versus placebo for the prolonged prevention of VTE in hip fracture surgery. (PENTIHFRA PLUS)|Thrombosis, Venous|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=EFC4582|nan|[C1099664]|[fondaparinux sodium]
3432|GSK|A Phase 2 Study of GSK1363089 (XL880) Administered Orally to Subjects with Metastatic Gastric Cancer|Neoplasms, Gastrointestinal Tract|Phase 2|https://www.gsk-studyregister.com/en/trial-details/?id=MET111643|http://clinicaltrials.gov/show/NCT00725712|[C2973987]|[Foretinib]
3433|GSK|A Phase 1 Dose Escalation Study of the Safety and Pharmacokinetics of GSK1363089 (Formerly XL880) Administered Orally to Subjects With Solid Tumors|Solid Tumours|Phase 1|https://www.gsk-studyregister.com/en/trial-details/?id=MET111647|http://clinicaltrials.gov/show/NCT00742131|[C2973987]|[Foretinib]
3434|GSK|A Phase 2 Study of the MET RTK Inhibitor GSK1363089 (formerly XL880) in Subjects With Recurrent or Metastatic Squamous Cell Cancer of the Head and Neck|Neoplasms, Head and Neck|Phase 2|https://www.gsk-studyregister.com/en/trial-details/?id=MET111646|http://clinicaltrials.gov/show/NCT00725764|[C2973987]|[Foretinib]
3437|GSK|A randomized, double-blind, placebo-controlled, parallel group study to compare GW766944 (an oral CCR3 receptor antagonist) versus placebo in patients with asthma and sputum eosinophilia.|Asthma|Phase 2|https://www.gsk-studyregister.com/en/trial-details/?id=114312|http://clinicaltrials.gov/show/NCT01160224|[C3886130]|[GW766994]
3439|GSK|A randomised, double-blind, placebo-controlled study of topical GW870086X formulation in subjects with moderate or severe atopic dermatitis|Dermatitis, Atopic|Phase 2|https://www.gsk-studyregister.com/en/trial-details/?id=113434|http://clinicaltrials.gov/show/NCT01299610|[C3659427]|[GW870086X]
3440|GSK|A randomised, double-blind (for GW870086X), placebo-controlled study of topical GW870086X formulation to explore the potential for skin thinning in healthy adult volunteers|Dermatitis, Atopic|Phase 1|https://www.gsk-studyregister.com/en/trial-details/?id=113435|http://clinicaltrials.gov/show/NCT01381445|[C3659427]|[GW870086X]
3441|GSK|A one year, parallel, placebo-controlled, double-blind, randomized study to assess the effect of monthly 150mg oral ibandronate dosing versus placebo on bone quality and strength at the proximal femur in women with osteoporosis|Osteoporosis|Phase 4|https://www.gsk-studyregister.com/en/trial-details/?id=BON103593|http://clinicaltrials.gov/show/NCT02948881|[C0379200]|[ibandronic acid]
3442|GSK|A PHASE 4, OPEN-LABEL STUDY TO ASSESS THE LONG-TERM SAFETY OF EXTINA (KETOCONAZOLE) FOAM, 2% IN THE TREATMENT OF SEBORRHEIC DERMATITIS|Dermatitis, Seborrheic|Phase 4|https://www.gsk-studyregister.com/en/trial-details/?id=114568|http://clinicaltrials.gov/show/NCT00703846|[C0022625]|[ketoconazole]
3443|GSK|A Multicenter, Open-Label, Pilot Study of Lamotrigine as Adjunctive Therapy and Monotherapy in Patients with Epilepsy and Comorbid Depressive Symptoms|Epilepsy|Phase 4|https://www.gsk-studyregister.com/en/trial-details/?id=LAM40117|nan|[C0064636]|[lamotrigine]
3444|GSK|An Assessment of Behavioral Changes Associated with Lamotrigine and Levetiracetam in Patients with Epilepsy|Epilepsy|Phase 4|https://www.gsk-studyregister.com/en/trial-details/?id=LAM40124|nan|[C0064636]|[lamotrigine]
3445|GSK|Protocol SB-275833/030 – Studies 030A and 030B: Two Identical Double-blind, Double-dummy, Multicenter, Comparative Phase III Studies of the Safety and Efficacy of Topical 1% SB-275833, Applied Twice Daily, versus Oral Cephalexin, 500mg in Adults, or 12.5mg/kg (250mg/5ml) in Children, Twice Daily…|Skin Infections, Bacterial|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=275833/030|nan|[C1703334]|[retapamulin]
3446|GSK|A Randomized, Double-blind, Double-Dummy, Multicenter, Non-inferiority Phase III Study to Assess the Safety and Efficacy of Topical SB-275833 Ointment, 1%, Applied Twice Daily|Skin Infections, Bacterial|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=275833/032|nan|[C1703334]|[retapamulin]
3447|GSK|A Randomised, Double-blind, Multicentre, Superiority Placebo-controlled, Phase III Study to Assess the Efficacy and Safety of Topical 1% SB-275833 Ointment versus Placebo Ointment Applied Twice Daily for 5 days in the Treatment of Adults and Paediatric Subjects with Impetigo.|Impetigo|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=TOC103469|http://clinicaltrials.gov/show/NCT00133848|[C1703334]|[retapamulin]
3448|GSK|See Detailed Description|Skin Infections, Bacterial|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=TOC100224|http://clinicaltrials.gov/show/NCT00133874|[C1703334]|[retapamulin]
3450|GSK|A 4-Week, Randomized, Double-Blind, Cohort Study to Evaluate the Safety and Tolerability of Converting from Ropinirole Immediate Release (IR) to Ropinirole Extended Release (XR) Formulation in Patients with Restless Legs Syndrome (RLS)|Restless Legs Syndrome|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=ROX104805|http://clinicaltrials.gov/show/NCT00256854|[C0244821]|[ropinirole]
3451|GSK|An Open-Label Extension Study with REQUIP (ropinirole) CR for Subjects from Studies 101468/165, 101468/168 and 101468/169|Parkinson Disease|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=101468/248|http://clinicaltrials.gov/show/NCT00632736|[C0244821]|[ropinirole]
3452|GSK|A Multicentre, Double-Blind, Placebo Controlled, Parallel Group Comparative Study to Evaluate the Efficacy, Safety and Tolerability of Rosiglitazone with Concurrent Sulphonylurea therapy, When Administered to Patients with Type 2 Diabetes Mellitus.|Diabetes Mellitus, Type 2|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=49653/015|nan|[C0289313]|[rosiglitazone]
3453|GSK|A Multicentre, Double-Blind, Parallel Group Comparative Study to Evaluate the Efficacy, Safety and Tolerability of Rosiglitazone vs. Glibenclamide Therapy, When Administered to Patients with Type 2 Diabetes Mellitus.|Diabetes Mellitus, Type 2|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=49653/020|nan|[C0289313]|[rosiglitazone]
3454|GSK|A 26-week Randomized, Double-Blind, Double-Dummy, Multicentered Study to Evaluate the Efficacy, Safety and Tolerability of Rosiglitazone when Administered to Patients with Non-Insulin Dependent Diabetes Mellitus (NIDDM) who are Inadequately Controlled on a Maximal Dose (20 mg/day) of Glyburide.|Diabetes Mellitus, Type 2|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=49653/079|nan|[C0289313]|[rosiglitazone]
3455|GSK|A 26-week Randomized, Double-Blind, Multicenter, Placebo-Controlled Study to Evaluate the Efficacy, Safety and Tolerability of Rosiglitazone when Administered Once Daily to Patients with Non-Insulin Dependent Diabetes Mellitus (NIDDM) who are Inadequately Controlled on…|Diabetes Mellitus, Type 2|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=49653/096|nan|[C0289313]|[rosiglitazone]
3456|GSK|A 26-Week Randomized, Double-Blind, Multicenter Study to Evaluate the Safety, Efficacy, and Tolerability of BRL 49653C when Administered Twice Daily to Patients with Non-Insulin Dependent Diabetes Mellitus (NIDDM) who are Inadequately Controlled on Insulin Monotherapy|Diabetes Mellitus, Type 2|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=49653/082|nan|[C0289313]|[rosiglitazone]
3457|GSK|A 26-week Randomised, Double-Blind, Multicenter Study to Evaluate the Safety, Efficacy, and Tolerability of Rosiglitazone when Administered Once Daily to Patients with Type 2 Diabetes who are Inadequately Controlled on Insulin Monotherapy|Diabetes Mellitus, Type 2|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=49653/095|nan|[C0289313]|[rosiglitazone]
3458|GSK|A study to assess the effect of food and time of dosing on the pharmacokinetics of Avandamet™ (rosiglitazone maleate 8 mg/metformin HCl 1000 mg administered as 2 ' 4/500) Glucophage XR 1000 mg (given as metformin HCl 2 ' 500 mg) and Avandia™ (rosiglitazone maleate 8 mg) in healthy adult subjects.|Diabetes Mellitus, Type 2|Phase 1|https://www.gsk-studyregister.com/en/trial-details/?id=712753/011|nan|[C0289313, C0025598]|[rosiglitazone, metformin]
3459|GSK|A 28-Week, Randomized, Double-Blind, Multicenter Study to Evaluate the Efficacy, Safety, and Tolerability of Oral Formulation X in Subjects with Type 2 Diabetes Mellitus|Diabetes Mellitus, Type 2|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=100344|nan|[C0289313, C0025598]|[rosiglitazone, metformin]
3460|GSK|A randomized, parallel group, double-blind, multi-center study comparing the efficacy and safety of AVANDAMET and metformin after 80 weeks of treatment.|Diabetes Mellitus, Type 2|Phase 4|https://www.gsk-studyregister.com/en/trial-details/?id=AVT105913|http://clinicaltrials.gov/show/NCT00386100|[C0289313, C0025598]|[rosiglitazone, metformin]
3461|GSK|An open-label trial to evaluate the safety and efficacy of fixed dose rosiglitazone/metformin combination therapy in poorly-controlled subjects with type 2 diabetes mellitus|Diabetes Mellitus, Type 2|Phase 3|https://www.gsk-studyregister.com/en/trial-details/?id=712753/004|http://clinicaltrials.gov/show/NCT00067951|[C0289313, C0025598]|[rosiglitazone, metformin]
3462|GSK|A study to assess the steady state pharmacokinetics of repeat oral doses of AVANDAMET XR (combination formulation of rosiglitazone 8mg/metformin 1000mg) and AVANDAMET IR (rosiglitazone 4mg/metformin 500mg) in healthy subjects|Diabetes Mellitus, Type 2|Phase 1|https://www.gsk-studyregister.com/en/trial-details/?id=712753/014|nan|[C0289313, C0025598]|[rosiglitazone, metformin]
3463|GSK|A single centre, randomised, double-blind, placebo-controlled, crossover, pilot study to determine the efficacy and safety of 400 µg and 200 µg doses of Ventolin ™ salbutamol inhaler versus placebo for the treatment of smoking related cough.|Asthma|Phase 2|https://www.gsk-studyregister.com/en/trial-details/?id=SBM20002|nan|[C0001927]|[albuterol]
3464|GSK|A single centre, randomised, double blind, double dummy, cross-over study to measure the topical and systemic effects of Salbutamol delivered by the Turbuhaler inhaler compared with the Diskus dry powder inhaler at high and low flow rates in adult patients with reversible obstructive airways disease.|Asthma|Phase 4|https://www.gsk-studyregister.com/en/trial-details/?id=SBM40003|nan|[C0001927]|[albuterol]
3465|GSK|A 4-Week Randomized Cross-Over Study to Evaluate Daily Lung Function Following the Administration of Albuterol/Salbutamol and Ipratropium in Subjects with Chronic Obstructive Pulmonary Disease|Pulmonary Disease, Chronic Obstructive|Phase 4|https://www.gsk-studyregister.com/en/trial-details/?id=114956|http://clinicaltrials.gov/show/NCT01691482|[C0001927]|[albuterol]
3466|GSK|A Multicenter, Randomized, Double-Blind, Double-Dummy, Parallel-Group, 8-Week Comparison of Salmeterol Xinafoate Versus Ipratropium Bromide Versus Salmeterol Xinafoate Plus Ipratropium Bromide Versus Placebo in Subjects With Chronic Obstructive Pulmonary Disease|Pulmonary Disease, Chronic Obstructive|Phase 4|https://www.gsk-studyregister.com/en/trial-details/?id=SMS40314|nan|[C0073992]|[salmeterol]
3467|GSK|A Multicenter, Randomized, Double-Blind, Double-Dummy, Parallel Group, 8-Week Comparison of Salmeterol Xinafoate Versus Ipratropium Bromide Versus Salmeterol Xinafoate Plus Ipratropium Bromide Versus Placebo in Subjects With Chronic Obstructive Pulmonary Disease|Pulmonary Disease, Chronic Obstructive|Phase 4|https://www.gsk-studyregister.com/en/trial-details/?id=SMS40315|nan|[C0073992]|[salmeterol]
3468|GSK|A Multi-Center, Randomized, Double-Blind, Double-Dummy, Parallel-Group Comparison of Salmeterol Xinafoate Inhalation Aerosol Versus Ipratropium Bromide and Albuterol Sulfate Inhalation Aerosol in Subjects With Chronic Obstructive Pulmonary Disease|Pulmonary Disease, Chronic Obstructive|Phase 4|https://www.gsk-studyregister.com/en/trial-details/?id=SMS40321|nan|[C0073992]|[salmeterol]
3469|GSK|A randomized, double-blind, placebo-controlled study in healthy volunteers to examine the safety, tolerability and pharmacokinetics of a) single, ascending and b) twice-daily repeat doses of intranasal SB-705498|Rhinitis|Phase 1|https://www.gsk-studyregister.com/en/trial-details/?id=111610|http://clinicaltrials.gov/show/NCT00907933|[C1744311]|[SB 705498]
3470|GSK|A randomised, double-blind, placebo-controlled study to assess the effect of oral, single dose SB-705498 in a validated intranasal capsaicin challenge model in healthy volunteers|Rhinitis|Phase 1|https://www.gsk-studyregister.com/en/trial-details/?id=111611|http://clinicaltrials.gov/show/NCT00731250|[C1744311]|[SB 705498]
